Student ID,Name,Class,Subject,Exam Category,Exam Date,Score,Attendance (%),Participation,Behavior Score,Final Grade,Participation_Numeric,Final Grade Letter,Performance Category,Pass_Fail,Risk_Level,Risk_Probability,Engagement_Score,Engagement_Group
612.0,Nusrat Hossain,10.0,English,Class Test,2027-05-04,71,67,low,8,50.0,0,F,Poor,Fail,Low Risk,0.2817857142857143,40.199999999999996,Medium
472.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-05-05,39,64,medium,6,60.0,1,D,Below Average,Fail,High Risk,0.7560452831482244,58.4,Medium
665.0,Ayesha Rahman,10.0,Math,Mid Exam,2027-05-06,65,89,low,5,82.0,0,B,Good,Pass,Low Risk,0.34098187923187917,53.4,Medium
985.0,Ayesha Rahman,10.0,Bangla,Class Test,2027-05-07,63,81,low,10,50.0,0,F,Poor,Fail,Medium Risk,0.5218769841269839,48.6,Medium
358.0,Mehedi Hasan,10.0,Bangla,Class Test,2027-05-08,57,58,low,7,50.0,0,F,Poor,Fail,Low Risk,0.3566190476190476,34.8,Low
755.0,Tanvir Alam,10.0,Bangla,Mid Exam,2027-05-09,40,60,medium,7,95.0,1,A+,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
570.0,Nusrat Hossain,10.0,Computer,Class Test,2027-05-10,68,60,low,6,90.0,0,A,Excellent,Pass,Low Risk,0.22068652882264073,36.0,Low
111.0,Mim Akter,10.0,English,Final Exam,2027-05-11,76,69,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.2419301254301256,81.4,Very High
429.0,Mim Akter,10.0,Biology,Final Exam,2027-05-12,48,55,medium,8,58.0,1,D-,Poor,Fail,Low Risk,0.3656666666666667,53.0,Medium
835.0,Ayesha Rahman,10.0,Biology,Class Test,2027-05-13,44,97,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
883.0,Tanvir Alam,10.0,Math,Final Exam,2027-05-14,57,60,high,5,78.0,2,B-,Average,Pass,Low Risk,0.33532916367571486,76.0,High
457.0,Tanvir Alam,10.0,Bangla,Class Test,2027-05-15,53,91,high,9,50.0,2,F,Poor,Fail,Low Risk,0.27863007773586224,94.6,Very High
507.0,Nusrat Hossain,10.0,Math,Mid Exam,2027-05-16,38,60,high,7,70.9,2,C,Average,Pass,Low Risk,0.33532916367571486,76.0,High
767.0,Mehedi Hasan,10.0,Computer,Class Test,2027-05-17,76,92,low,8,50.0,0,F,Poor,Fail,Low Risk,0.1376338106338112,55.199999999999996,Medium
472.0,Sakib Khan,10.0,Computer,Mid Exam,2027-05-18,62,66,high,10,90.0,2,A,Excellent,Pass,Medium Risk,0.4877518599821231,79.6,High
107.0,Mim Akter,10.0,Physics,Final Exam,2027-05-19,91,81,medium,8,68.8,1,C-,Below Average,Pass,Low Risk,0.35945050855577176,68.6,High
221.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-05-20,48,53,medium,10,81.5,1,B,Good,Pass,Low Risk,0.12450000000000017,51.8,Medium
447.0,Tania Jahan,10.0,Physics,Final Exam,2027-05-21,96,53,high,8,58.0,2,D-,Poor,Fail,Medium Risk,0.4522572879476904,71.8,High
775.0,Mim Akter,10.0,English,Class Test,2027-05-22,69,66,high,7,68.0,2,C-,Below Average,Pass,Medium Risk,0.4877518599821231,79.6,High
189.0,Mehedi Hasan,10.0,Math,Final Exam,2027-05-23,76,90,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.31421545121545125,54.0,Medium
747.0,Mim Akter,10.0,English,Class Test,2027-05-24,94,68,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.22379761904761908,80.8,Very High
797.0,Sakib Khan,10.0,Computer,Class Test,2027-05-25,58,54,high,10,78.0,2,B-,Average,Pass,Medium Risk,0.4634350649350649,72.4,High
415.0,Tania Jahan,10.0,English,Mid Exam,2027-05-26,79,81,low,6,90.0,0,A,Excellent,Pass,Medium Risk,0.5218769841269839,48.6,Medium
277.0,Sakib Khan,10.0,English,Mid Exam,2027-05-27,42,71,high,5,82.0,2,B,Good,Pass,Low Risk,0.010000000000000009,82.6,Very High
639.0,Nusrat Hossain,10.0,English,Mid Exam,2027-05-28,30,55,medium,6,73.8,1,C+,Average,Pass,Low Risk,0.3656666666666667,53.0,Medium
831.0,Tania Jahan,10.0,Computer,Mid Exam,2027-05-29,63,84,high,8,95.0,2,A+,Excellent,Pass,Medium Risk,0.5282060015148249,90.4,Very High
968.0,Ayesha Rahman,10.0,Bangla,Final Exam,2027-05-30,77,71,low,5,90.0,0,A,Excellent,Pass,Medium Risk,0.5383015873015875,42.6,Medium
140.0,Mehedi Hasan,10.0,English,Final Exam,2027-05-31,77,50,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.3298928571428573,30.0,Low
839.0,Tania Jahan,10.0,Physics,Final Exam,2027-06-01,78,69,medium,9,58.0,1,D-,Poor,Fail,Low Risk,0.3861904761904763,61.4,High
803.0,Nusrat Hossain,10.0,Computer,Class Test,2027-06-02,93,71,low,8,50.0,0,F,Poor,Fail,Medium Risk,0.5383015873015875,42.6,Medium
601.0,Nusrat Hossain,10.0,English,Final Exam,2027-06-03,90,60,low,8,50.0,0,F,Poor,Fail,Low Risk,0.22068652882264073,36.0,Low
244.0,Sakib Khan,10.0,Bangla,Final Exam,2027-06-04,58,60,medium,6,58.0,1,D-,Poor,Fail,Low Risk,0.2851678778849118,56.0,Medium
300.0,Mim Akter,10.0,Computer,Final Exam,2027-06-05,68,62,high,10,58.0,2,D-,Poor,Fail,Low Risk,0.12021259175607013,77.19999999999999,High
823.0,Tania Jahan,10.0,Biology,Mid Exam,2027-06-06,55,91,medium,9,50.0,1,F,Poor,Fail,High Risk,0.8683333333333334,74.6,High
560.0,Mehedi Hasan,10.0,Bangla,Final Exam,2027-06-07,46,52,high,8,82.0,2,B,Good,Pass,Medium Risk,0.429952380952381,71.2,High
831.0,Tania Jahan,10.0,Physics,Class Test,2027-06-08,100,58,medium,8,68.0,1,C-,Below Average,Pass,Low Risk,0.0,54.8,Medium
851.0,Tanvir Alam,10.0,English,Mid Exam,2027-06-09,42,61,high,9,82.0,2,B,Good,Pass,Low Risk,0.3639055299539171,76.6,High
657.0,Mim Akter,10.0,Biology,Class Test,2027-06-10,98,72,medium,9,70.9,1,C,Average,Pass,Low Risk,0.15221015096015134,63.199999999999996,High
646.0,Mehedi Hasan,10.0,Biology,Final Exam,2027-06-11,55,63,medium,5,95.0,1,A+,Excellent,Pass,Low Risk,0.12037515262515286,57.8,Medium
352.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-06-12,78,82,medium,6,58.0,1,D-,Poor,Fail,Medium Risk,0.6174786324786324,69.19999999999999,High
489.0,Ayesha Rahman,10.0,Biology,Class Test,2027-06-13,96,67,high,9,68.0,2,C-,Below Average,Pass,Low Risk,0.04632591093117411,80.19999999999999,Very High
693.0,Sakib Khan,10.0,Physics,Final Exam,2027-06-14,36,98,medium,9,58.0,1,D-,Poor,Fail,High Risk,0.7269527417027417,78.8,High
982.0,Ayesha Rahman,10.0,Physics,Class Test,2027-06-15,87,90,low,7,82.0,0,B,Good,Pass,Low Risk,0.31421545121545125,54.0,Medium
355.0,Mehedi Hasan,10.0,Math,Class Test,2027-06-16,78,60,high,10,78.0,2,B-,Average,Pass,Low Risk,0.33532916367571486,76.0,High
808.0,Mim Akter,10.0,Physics,Class Test,2027-06-17,82,60,medium,9,90.0,1,A,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
914.0,Tania Jahan,10.0,Bangla,Final Exam,2027-06-18,94,59,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.01778662565504674,75.4,High
549.0,Tania Jahan,10.0,Biology,Final Exam,2027-06-19,91,68,high,10,90.0,2,A,Excellent,Pass,Low Risk,0.22379761904761908,80.8,Very High
109.0,Mim Akter,10.0,Physics,Class Test,2027-06-20,46,96,medium,10,78.0,1,B-,Average,Pass,Low Risk,0.0,77.6,High
923.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-06-21,72,60,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.33532916367571486,76.0,High
897.0,Nusrat Hossain,10.0,Math,Mid Exam,2027-06-22,54,60,medium,8,78.0,1,B-,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
341.0,Tania Jahan,10.0,Biology,Final Exam,2027-06-23,32,72,low,8,90.0,0,A,Excellent,Pass,Low Risk,0.0,43.199999999999996,Medium
350.0,Nusrat Hossain,10.0,Math,Final Exam,2027-06-24,58,79,high,8,82.0,2,B,Good,Pass,Low Risk,0.2977370962370962,87.4,Very High
976.0,Tania Jahan,10.0,Biology,Final Exam,2027-06-25,61,74,low,7,50.0,0,F,Poor,Fail,Low Risk,0.16558730158730195,44.4,Medium
104.0,Tania Jahan,10.0,Computer,Final Exam,2027-06-26,55,77,high,9,90.0,2,A,Excellent,Pass,Low Risk,0.37589781052281035,86.19999999999999,Very High
218.0,Sakib Khan,10.0,Math,Final Exam,2027-06-27,45,83,high,8,78.6,2,B-,Average,Pass,Low Risk,0.017142857142857237,89.8,Very High
900.0,Sakib Khan,10.0,English,Mid Exam,2027-06-28,54,94,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.13327453102453102,96.4,Very High
473.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-06-29,83,97,medium,8,68.0,1,C-,Below Average,Pass,Low Risk,0.0,78.19999999999999,High
164.0,Ayesha Rahman,10.0,Bangla,Class Test,2027-06-30,57,96,high,9,78.0,2,B-,Average,Pass,Low Risk,0.2292165473415474,97.6,Very High
245.0,Mim Akter,10.0,Biology,Class Test,2027-07-01,85,74,high,8,78.0,2,B-,Average,Pass,Low Risk,0.020000000000000018,84.4,Very High
323.0,Mim Akter,10.0,English,Mid Exam,2027-07-02,94,59,medium,7,58.0,1,D-,Poor,Fail,High Risk,0.7606854256854257,55.4,Medium
338.0,Mim Akter,10.0,Math,Class Test,2027-07-03,70,63,high,6,78.0,2,B-,Average,Pass,Low Risk,0.33976190476190515,77.8,High
276.0,Tanvir Alam,10.0,English,Mid Exam,2027-07-04,80,91,medium,6,57.9,1,D-,Poor,Fail,High Risk,0.8683333333333334,74.6,High
878.0,Sakib Khan,10.0,English,Mid Exam,2027-07-05,100,95,high,9,68.0,2,C-,Below Average,Pass,Low Risk,0.202268763486256,97.0,Very High
952.0,Mehedi Hasan,10.0,Math,Class Test,2027-07-06,58,79,low,6,82.0,0,B,Good,Pass,Low Risk,0.0,47.4,Medium
381.0,Nusrat Hossain,10.0,Computer,Final Exam,2027-07-07,48,90,low,6,58.0,0,D-,Poor,Fail,Low Risk,0.31421545121545125,54.0,Medium
162.0,Nusrat Hossain,10.0,English,Class Test,2027-07-08,95,74,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.020000000000000018,84.4,Very High
316.0,Mehedi Hasan,10.0,English,Class Test,2027-07-09,70,63,medium,9,82.0,1,B,Good,Pass,Low Risk,0.12037515262515286,57.8,Medium
953.0,Tanvir Alam,10.0,Computer,Mid Exam,2027-07-10,74,84,high,9,50.0,2,F,Poor,Fail,Medium Risk,0.5282060015148249,90.4,Very High
926.0,Mehedi Hasan,10.0,English,Class Test,2027-07-11,44,97,medium,6,68.0,1,C-,Below Average,Pass,Low Risk,0.0,78.19999999999999,High
894.0,Mim Akter,10.0,English,Mid Exam,2027-07-12,32,83,high,6,78.0,2,B-,Average,Pass,Low Risk,0.017142857142857237,89.8,Very High
788.0,Ayesha Rahman,10.0,English,Final Exam,2027-07-13,40,59,medium,6,58.0,1,D-,Poor,Fail,High Risk,0.7606854256854257,55.4,Medium
560.0,Tania Jahan,10.0,Bangla,Final Exam,2027-07-14,82,84,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.007499999999999951,50.4,Medium
709.0,Nusrat Hossain,10.0,Physics,Final Exam,2027-07-15,75,60,high,7,95.0,2,A+,Excellent,Pass,Low Risk,0.33532916367571486,76.0,High
204.0,Sakib Khan,10.0,Computer,Class Test,2027-07-16,59,60,low,8,50.0,0,F,Poor,Fail,Low Risk,0.22068652882264073,36.0,Low
198.0,Sakib Khan,10.0,English,Mid Exam,2027-07-17,86,70,low,7,95.0,0,A+,Excellent,Pass,Low Risk,0.3232301587301589,42.0,Medium
610.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-07-18,47,60,high,9,82.0,2,B,Good,Pass,Low Risk,0.33532916367571486,76.0,High
484.0,Sakib Khan,10.0,Computer,Mid Exam,2027-07-19,80,71,high,5,78.0,2,B-,Average,Pass,Low Risk,0.010000000000000009,82.6,Very High
504.0,Mim Akter,10.0,Biology,Mid Exam,2027-07-20,77,60,medium,8,75.3,1,C+,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
922.0,Nusrat Hossain,10.0,Biology,Final Exam,2027-07-21,95,56,medium,5,82.0,1,B,Good,Pass,Low Risk,0.0,53.6,Medium
617.0,Mehedi Hasan,10.0,English,Final Exam,2027-07-22,37,66,high,10,68.0,2,C-,Below Average,Pass,Medium Risk,0.4877518599821231,79.6,High
575.0,Mim Akter,10.0,Bangla,Mid Exam,2027-07-23,51,51,medium,9,82.0,1,B,Good,Pass,Low Risk,0.04349999999999998,50.599999999999994,Medium
808.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-07-24,35,61,medium,10,50.0,1,F,Poor,Fail,Low Risk,0.004865967365967339,56.6,Medium
962.0,Mim Akter,10.0,Computer,Mid Exam,2027-07-25,86,91,high,9,75.7,2,C+,Average,Pass,Low Risk,0.27863007773586224,94.6,Very High
744.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-07-26,65,67,medium,5,50.0,1,F,Poor,Fail,Medium Risk,0.5161599511599512,60.199999999999996,High
969.0,Ayesha Rahman,10.0,Bangla,Final Exam,2027-07-27,86,60,low,5,82.0,0,B,Good,Pass,Low Risk,0.22068652882264073,36.0,Low
870.0,Tanvir Alam,10.0,Computer,Class Test,2027-07-28,78,65,medium,5,90.0,1,A,Excellent,Pass,Low Risk,0.03715476190476197,59.0,Medium
536.0,Ayesha Rahman,10.0,Bangla,Final Exam,2027-07-29,74,98,low,9,82.0,0,B,Good,Pass,Low Risk,0.11711652236652259,58.8,Medium
122.0,Tania Jahan,10.0,Physics,Class Test,2027-07-30,95,100,high,6,58.0,2,D-,Poor,Fail,High Risk,0.92,100.0,Very High
664.0,Ayesha Rahman,10.0,Bangla,Mid Exam,2027-07-31,74,67,low,5,82.0,0,B,Good,Pass,Low Risk,0.2817857142857143,40.199999999999996,Medium
776.0,Tania Jahan,10.0,Biology,Mid Exam,2027-08-01,49,60,medium,10,90.0,1,A,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
813.0,Tania Jahan,10.0,Computer,Class Test,2027-08-02,93,75,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.3860714285714286,85.0,Very High
557.0,Ayesha Rahman,10.0,Bangla,Mid Exam,2027-08-03,96,65,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.03715476190476197,59.0,Medium
182.0,Tanvir Alam,10.0,Bangla,Class Test,2027-08-04,32,55,high,10,50.0,2,F,Poor,Fail,Low Risk,0.2985634920634921,73.0,High
244.0,Mehedi Hasan,10.0,Computer,Class Test,2027-08-05,83,93,high,7,78.0,2,B-,Average,Pass,Low Risk,0.0024999999999999467,95.8,Very High
184.0,Mim Akter,10.0,Physics,Mid Exam,2027-08-06,93,92,low,7,95.0,0,A+,Excellent,Pass,Low Risk,0.1376338106338112,55.199999999999996,Medium
177.0,Mim Akter,10.0,Physics,Class Test,2027-08-07,69,96,medium,8,95.0,1,A+,Excellent,Pass,Low Risk,0.0,77.6,High
556.0,Mehedi Hasan,10.0,Computer,Final Exam,2027-08-08,88,96,high,6,82.0,2,B,Good,Pass,Low Risk,0.2292165473415474,97.6,Very High
977.0,Nusrat Hossain,10.0,Math,Final Exam,2027-08-09,84,97,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
100.0,Nusrat Hossain,10.0,Computer,Mid Exam,2027-08-10,91,91,high,9,82.0,2,B,Good,Pass,Low Risk,0.27863007773586224,94.6,Very High
150.0,Tania Jahan,10.0,Computer,Mid Exam,2027-08-11,33,61,low,10,95.0,0,A+,Excellent,Pass,Low Risk,0.33352405002405017,36.6,Low
784.0,Tania Jahan,10.0,Physics,Class Test,2027-08-12,89,62,medium,5,50.0,1,F,Poor,Fail,Low Risk,0.23344577481342232,57.199999999999996,Medium
816.0,Tanvir Alam,10.0,Physics,Class Test,2027-08-13,59,53,high,10,50.0,2,F,Poor,Fail,Medium Risk,0.4522572879476904,71.8,High
871.0,Sakib Khan,10.0,Computer,Class Test,2027-08-14,31,88,medium,9,50.0,1,F,Poor,Fail,Low Risk,0.3490050505050506,72.8,High
545.0,Ayesha Rahman,10.0,Computer,Class Test,2027-08-15,91,51,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.2330218253968258,70.6,High
548.0,Tania Jahan,10.0,Computer,Final Exam,2027-08-16,78,75,medium,5,78.0,1,B-,Average,Pass,Low Risk,0.1250811133311136,65.0,High
980.0,Mim Akter,10.0,Physics,Final Exam,2027-08-17,38,76,high,8,68.0,2,C-,Below Average,Pass,Low Risk,0.03428571428571425,85.6,Very High
587.0,Tanvir Alam,10.0,Computer,Mid Exam,2027-08-18,60,60,medium,6,90.0,1,A,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
899.0,Ayesha Rahman,10.0,Computer,Class Test,2027-08-19,90,64,high,8,78.0,2,B-,Average,Pass,Low Risk,0.022499999999999964,78.4,High
133.0,Tanvir Alam,10.0,English,Class Test,2027-08-20,77,60,high,6,68.0,2,C-,Below Average,Pass,Low Risk,0.33532916367571486,76.0,High
447.0,Ayesha Rahman,10.0,Math,Mid Exam,2027-08-21,54,56,medium,10,68.0,1,C-,Below Average,Pass,Low Risk,0.0,53.6,Medium
194.0,Ayesha Rahman,10.0,Biology,Class Test,2027-08-22,65,96,high,5,95.0,2,A+,Excellent,Pass,Low Risk,0.2292165473415474,97.6,Very High
171.0,Mehedi Hasan,10.0,Math,Class Test,2027-08-23,37,95,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.202268763486256,97.0,Very High
650.0,Tania Jahan,10.0,English,Class Test,2027-08-24,87,89,low,6,68.0,0,C-,Below Average,Pass,Low Risk,0.34098187923187917,53.4,Medium
253.0,Tanvir Alam,10.0,Biology,Class Test,2027-08-25,74,61,low,7,58.0,0,D-,Poor,Fail,Low Risk,0.33352405002405017,36.6,Low
349.0,Tanvir Alam,10.0,Computer,Class Test,2027-08-26,91,62,low,9,50.0,0,F,Poor,Fail,Medium Risk,0.5419942279942279,37.199999999999996,Low
773.0,Mehedi Hasan,10.0,English,Mid Exam,2027-08-27,68,92,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.1376338106338112,55.199999999999996,Medium
537.0,Mim Akter,10.0,Computer,Class Test,2027-08-28,87,66,high,10,78.0,2,B-,Average,Pass,Medium Risk,0.4877518599821231,79.6,High
217.0,Mim Akter,10.0,Physics,Mid Exam,2027-08-29,93,66,medium,8,95.0,1,A+,Excellent,Pass,Low Risk,0.0,59.6,Medium
870.0,Nusrat Hossain,10.0,Bangla,Class Test,2027-08-30,73,85,high,8,71.6,2,C,Average,Pass,Low Risk,0.01666666666666672,91.0,Very High
990.0,Tania Jahan,10.0,English,Final Exam,2027-08-31,58,60,high,10,50.0,2,F,Poor,Fail,Low Risk,0.33532916367571486,76.0,High
405.0,Tania Jahan,10.0,Physics,Final Exam,2027-09-01,88,57,high,10,95.0,2,A+,Excellent,Pass,Low Risk,0.12274594849594878,74.19999999999999,High
367.0,Sakib Khan,10.0,English,Final Exam,2027-09-02,100,54,medium,5,72.9,1,C,Average,Pass,Low Risk,0.19259523809523826,52.4,Medium
153.0,Mehedi Hasan,10.0,English,Final Exam,2027-09-03,38,75,low,8,90.0,0,A,Excellent,Pass,Low Risk,0.022333333333333205,45.0,Medium
335.0,Mim Akter,10.0,Physics,Mid Exam,2027-09-04,35,65,high,9,90.0,2,A,Excellent,Pass,Low Risk,0.0,79.0,High
488.0,Ayesha Rahman,10.0,Biology,Mid Exam,2027-09-05,58,85,high,9,68.0,2,C-,Below Average,Pass,Low Risk,0.01666666666666672,91.0,Very High
833.0,Tanvir Alam,10.0,Math,Class Test,2027-09-06,87,77,low,6,72.2,0,C,Average,Pass,Low Risk,0.005079365079365239,46.199999999999996,Medium
862.0,Tania Jahan,10.0,Computer,Final Exam,2027-09-07,46,78,high,10,90.0,2,A,Excellent,Pass,Low Risk,0.34269078144078147,86.8,Very High
924.0,Tanvir Alam,10.0,English,Mid Exam,2027-09-08,45,96,medium,5,68.0,1,C-,Below Average,Pass,Low Risk,0.0,77.6,High
500.0,Tanvir Alam,10.0,Computer,Class Test,2027-09-09,32,61,high,9,50.0,2,F,Poor,Fail,Low Risk,0.3639055299539171,76.6,High
723.0,Sakib Khan,10.0,Bangla,Class Test,2027-09-10,50,86,high,7,95.0,2,A+,Excellent,Pass,Low Risk,0.1090243367743372,91.6,Very High
866.0,Mim Akter,10.0,Physics,Mid Exam,2027-09-11,93,79,low,5,90.0,0,A,Excellent,Pass,Low Risk,0.0,47.4,Medium
402.0,Tania Jahan,10.0,Computer,Final Exam,2027-09-12,65,72,high,5,95.0,2,A+,Excellent,Pass,Medium Risk,0.46946428571428567,83.19999999999999,Very High
306.0,Tanvir Alam,10.0,Physics,Class Test,2027-09-13,91,65,high,9,77.5,2,B-,Average,Pass,Low Risk,0.0,79.0,High
328.0,Tania Jahan,10.0,Computer,Final Exam,2027-09-14,71,60,medium,7,58.0,1,D-,Poor,Fail,Low Risk,0.2851678778849118,56.0,Medium
952.0,Ayesha Rahman,10.0,Math,Final Exam,2027-09-15,71,59,low,6,90.0,0,A,Excellent,Pass,Low Risk,0.10713438359026639,35.4,Low
677.0,Sakib Khan,10.0,Math,Final Exam,2027-09-16,90,56,medium,9,95.0,1,A+,Excellent,Pass,Low Risk,0.0,53.6,Medium
174.0,Ayesha Rahman,10.0,Math,Class Test,2027-09-17,42,94,medium,7,58.0,1,D-,Poor,Fail,Low Risk,0.22823809523809513,76.4,High
534.0,Tania Jahan,10.0,Math,Final Exam,2027-09-18,40,86,high,5,58.0,2,D-,Poor,Fail,Low Risk,0.1090243367743372,91.6,Very High
202.0,Nusrat Hossain,10.0,Math,Class Test,2027-09-19,83,78,low,7,90.0,0,A,Excellent,Pass,Low Risk,0.0,46.8,Medium
521.0,Tania Jahan,10.0,Math,Final Exam,2027-09-20,45,52,low,5,58.0,0,D-,Poor,Fail,Low Risk,0.0024999999999999467,31.2,Low
803.0,Mim Akter,10.0,Physics,Class Test,2027-09-21,37,60,medium,9,90.0,1,A,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
863.0,Tanvir Alam,10.0,English,Final Exam,2027-09-22,88,85,high,10,90.0,2,A,Excellent,Pass,Low Risk,0.01666666666666672,91.0,Very High
837.0,Tanvir Alam,10.0,Computer,Mid Exam,2027-09-23,86,96,low,9,82.0,0,B,Good,Pass,Low Risk,0.0,57.599999999999994,Medium
905.0,Ayesha Rahman,10.0,Math,Final Exam,2027-09-24,69,95,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.202268763486256,97.0,Very High
405.0,Sakib Khan,10.0,Physics,Final Exam,2027-09-25,88,68,low,8,78.0,0,B-,Average,Pass,Medium Risk,0.4888571428571429,40.8,Medium
197.0,Nusrat Hossain,10.0,Physics,Class Test,2027-09-26,31,62,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.12021259175607013,77.19999999999999,High
949.0,Mehedi Hasan,10.0,Physics,Class Test,2027-09-27,39,91,high,9,95.0,2,A+,Excellent,Pass,Low Risk,0.27863007773586224,94.6,Very High
202.0,Mehedi Hasan,10.0,Biology,Class Test,2025-01-01,53,93,medium,10,90.0,1,A,Excellent,Pass,Low Risk,0.2156293894014486,75.8,High
,,,,,,,60,medium,,75.3,1,C+,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
